'Elapsed time','ECG'
028.990,-0.015	
029.000,-0.020	
029.010,-0.025	
029.020,-0.040	
029.030,-0.035	
029.040,-0.035	
029.050,-0.040	
029.060,-0.065	
029.070,-0.065	
029.080,-0.050	
029.090,-0.090	
029.100,-0.075	
029.110,-0.095	
029.120,-0.095	
029.130,-0.085	
029.140,-0.095	
029.150,-0.085	
029.160,-0.095	
029.170,-0.080	
029.180,-0.125	
029.190,-0.085	
029.200,-0.090	
029.210,-0.110	
029.220,-0.125	
029.230,-0.105	
029.240,-0.080	
029.250,-0.035	
029.260,0.040	
029.270,0.020	
029.280,0.105	
029.290,0.180	
029.300,0.125	
029.310,0.050	
029.320,-0.025	
029.330,-0.025	
029.340,-0.160	
029.350,-0.205	
029.360,-0.240	
029.370,-0.205	
029.380,-0.225	
029.390,-0.225	
029.400,0.115	
029.410,0.895	
029.420,1.500	
029.430,0.525	
029.440,-0.430	
029.450,-0.775	
029.460,-0.575	
029.470,-0.275	
029.480,-0.180	
029.490,-0.155	
029.500,-0.155	
029.510,-0.145	
029.520,-0.125	
029.530,-0.120	
029.540,-0.085	
029.550,-0.055	
029.560,-0.075	
029.570,-0.045	
029.580,-0.020	
029.590,0.005	
029.600,0.030	
029.610,0.080	
029.620,0.085	
029.630,0.115	
029.640,0.165	
029.650,0.185	
029.660,0.210	
029.670,0.230	
029.680,0.225	
029.690,0.235	
029.700,0.245	
029.710,0.245	
029.720,0.175	
029.730,0.130	
029.740,0.090	
029.750,0.045	
029.760,0.020	
029.770,0.000	
029.780,-0.025	
029.790,-0.015	
029.800,-0.015	
029.810,-0.015	
029.820,-0.040	
029.830,-0.035	
029.840,-0.030	
029.850,-0.045	
029.860,-0.055	
029.870,-0.055	
029.880,-0.060	
029.890,-0.045	
029.900,-0.050	
029.910,-0.080	
029.920,-0.085	
029.930,-0.080	
029.940,-0.090	
029.950,-0.090	
029.960,-0.090	
029.970,-0.085	
029.980,-0.095	
029.990,-0.095	
030.000,-0.080	
030.010,-0.095	
030.020,-0.025	
030.030,0.015	
030.040,0.015	
030.050,0.070	
030.060,0.190	
030.070,0.130	
030.080,0.040	
030.090,0.000	
030.100,-0.045	
030.110,-0.135	
030.120,-0.200	
030.130,-0.210	
030.140,-0.185	
030.150,-0.200	
030.160,-0.245	
030.170,-0.015	
030.180,0.565	
030.190,1.345	
030.200,1.240	
030.210,-0.195	
030.220,-0.860	
030.230,-0.575	
030.240,-0.350	
030.250,-0.165	
030.260,-0.180	
030.270,-0.180	
030.280,-0.145	
030.290,-0.160	
030.300,-0.120	
030.310,-0.090	
030.320,-0.110	
030.330,-0.105	
030.340,-0.060	
030.350,-0.025	
030.360,0.005	
030.370,0.025	
030.380,0.050	
030.390,0.085	
030.400,0.105	
030.410,0.155	
030.420,0.200	
030.430,0.215	
030.440,0.235	
030.450,0.260	
030.460,0.255	
030.470,0.265	
030.480,0.215	
030.490,0.195	
030.500,0.135	
030.510,0.070	
030.520,0.040	
030.530,0.000	
030.540,-0.010	
030.550,-0.020	
030.560,-0.030	
030.570,-0.065	
030.580,-0.025	
030.590,-0.055	
030.600,-0.025	
030.610,-0.030	
030.620,-0.015	
030.630,-0.035	
030.640,-0.025	
030.650,-0.065	
030.660,-0.055	
030.670,-0.070	
030.680,-0.085	
030.690,-0.095	
030.700,-0.085	
030.710,-0.095	
030.720,-0.070	
030.730,-0.085	
030.740,-0.100	
030.750,-0.060	
030.760,0.015	
030.770,0.045	
030.780,0.075	
030.790,0.160	
030.800,0.170	
030.810,0.100	
030.820,0.055	
030.830,-0.030	
030.840,-0.075	
030.850,-0.185	
030.860,-0.175	
030.870,-0.210	
030.880,-0.190	
030.890,-0.205	
030.900,-0.185	
030.910,0.225	
030.920,1.135	
030.930,1.690	
030.940,0.110	
030.950,-0.745	
030.960,-0.700	
030.970,-0.455	
030.980,-0.180	
030.990,-0.200	
031.000,-0.190	
031.010,-0.180	
031.020,-0.145	
031.030,-0.180	
031.040,-0.140	
031.050,-0.125	
031.060,-0.090	
031.070,-0.080	
031.080,-0.065	
031.090,-0.035	
031.100,0.015	
031.110,0.010	
031.120,0.060	
031.130,0.090	
031.140,0.125	
031.150,0.175	
031.160,0.230	
031.170,0.220	
031.180,0.235	
031.190,0.240	
031.200,0.265	
031.210,0.210	
031.220,0.190	
031.230,0.135	
031.240,0.085	
031.250,0.035	
031.260,0.010	
031.270,-0.020	
031.280,-0.035	
031.290,-0.040	
031.300,-0.075	
031.310,-0.060	
031.320,-0.060	
031.330,-0.050	
031.340,-0.070	
031.350,-0.045	
031.360,-0.060	
031.370,-0.060	
031.380,-0.075	
031.390,-0.045	
031.400,-0.085	
031.410,-0.100	
031.420,-0.090	
031.430,-0.065	
031.440,-0.110	
031.450,-0.085	
031.460,-0.040	
031.470,0.015	
031.480,0.015	
031.490,0.065	
031.500,0.175	
031.510,0.160	
031.520,0.035	
031.530,-0.005	
031.540,-0.025	
031.550,-0.120	
031.560,-0.230	
031.570,-0.210	
031.580,-0.225	
031.590,-0.195	
031.600,-0.245	
031.610,-0.160	
031.620,0.300	
031.630,1.160	
031.640,1.565	
031.650,-0.090	
031.660,-0.830	
031.670,-0.635	
031.680,-0.360	
031.690,-0.150	
031.700,-0.170	
031.710,-0.155	
031.720,-0.150	
031.730,-0.130	
031.740,-0.125	
031.750,-0.100	
031.760,-0.080	
031.770,-0.015	
031.780,-0.060	
031.790,-0.050	
031.800,-0.045	
031.810,0.000	
031.820,0.035	
031.830,0.055	
031.840,0.075	
031.850,0.145	
031.860,0.155	
031.870,0.160	
031.880,0.195	
031.890,0.190	
031.900,0.200	
031.910,0.205	
031.920,0.165	
031.930,0.140	
031.940,0.105	
031.950,0.075	
031.960,0.035	
031.970,0.000	
031.980,-0.010	
031.990,-0.025	
032.000,-0.055	
032.010,-0.035	
032.020,-0.060	
032.030,-0.055	
032.040,-0.020	
032.050,-0.040	
032.060,-0.035	
032.070,-0.035	
032.080,-0.055	
032.090,-0.050	
032.100,-0.050	
032.110,-0.065	
032.120,-0.070	
032.130,-0.065	
032.140,-0.060	
032.150,-0.100	
032.160,-0.070	
032.170,-0.035	
032.180,0.030	
032.190,0.045	
032.200,0.100	
032.210,0.190	
032.220,0.145	
032.230,0.040	
032.240,0.015	
032.250,-0.040	
032.260,-0.150	
032.270,-0.220	
032.280,-0.205	
032.290,-0.220	
032.300,-0.200	
032.310,-0.235	
032.320,-0.050	
032.330,0.510	
032.340,1.210	
032.350,1.155	
032.360,-0.240	
032.370,-0.835	
032.380,-0.605	
032.390,-0.330	
032.400,-0.175	
032.410,-0.190	
032.420,-0.160	
032.430,-0.165	
032.440,-0.155	
032.450,-0.140	
032.460,-0.125	
032.470,-0.105	
032.480,-0.090	
032.490,-0.080	
032.500,-0.035	
032.510,-0.025	
032.520,0.010	
032.530,0.025	
032.540,0.045	
032.550,0.090	
032.560,0.115	
032.570,0.160	
032.580,0.190	
032.590,0.190	
032.600,0.200	
032.610,0.210	
032.620,0.225	
032.630,0.200	
032.640,0.180	
032.650,0.115	
032.660,0.065	
032.670,0.025	
032.680,0.015	
032.690,-0.035	
032.700,-0.035	
032.710,-0.040	
032.720,-0.050	
032.730,-0.050	
032.740,-0.050	
032.750,-0.025	
032.760,-0.040	
032.770,-0.040	
032.780,-0.055	
032.790,-0.060	
032.800,-0.060	
032.810,-0.075	
032.820,-0.085	
032.830,-0.090	
032.840,-0.095	
032.850,-0.085	
032.860,-0.105	
032.870,-0.095	
032.880,-0.100	
032.890,-0.105	
032.900,-0.120	
032.910,-0.090	
032.920,-0.120	
032.930,-0.090	
032.940,-0.100	
032.950,-0.030	
032.960,0.035	
032.970,0.035	
032.980,0.150	
032.990,0.160	
033.000,0.075	
033.010,0.015	
033.020,-0.025	
033.030,-0.045	
033.040,-0.205	
033.050,-0.180	
033.060,-0.200	
033.070,-0.200	
033.080,-0.220	
033.090,-0.215	
033.100,0.130	
033.110,0.940	
033.120,1.530	
033.130,0.380	
033.140,-0.515	
033.150,-0.765	
033.160,-0.525	
033.170,-0.190	
033.180,-0.180	
033.190,-0.160	
033.200,-0.140	
033.210,-0.120	
033.220,-0.125	
033.230,-0.110	
033.240,-0.105	
033.250,-0.055	
033.260,-0.060	
033.270,-0.010	
033.280,0.000	
033.290,0.015	
033.300,0.030	
033.310,0.080	
033.320,0.110	
033.330,0.095	
033.340,0.150	
033.350,0.175	
033.360,0.195	
033.370,0.210	
033.380,0.190	
033.390,0.210	
033.400,0.250	
033.410,0.220	
033.420,0.175	
033.430,0.150	
033.440,0.100	
033.450,0.080	
033.460,0.045	
033.470,0.030	
033.480,0.045	
033.490,0.015	
033.500,0.015	
033.510,0.025	
033.520,0.020	
033.530,-0.005	
033.540,0.015	
033.550,0.000	
033.560,0.000	
033.570,-0.005	
033.580,-0.010	
033.590,-0.025	
033.600,-0.025	
033.610,-0.045	
033.620,-0.050	
033.630,-0.075	
033.640,-0.055	
033.650,-0.060	
033.660,-0.070	
033.670,-0.085	
033.680,-0.075	
033.690,-0.075	
033.700,-0.090	
033.710,-0.095	
033.720,-0.105	
033.730,-0.110	
033.740,-0.075	
033.750,-0.090	
033.760,-0.090	
033.770,-0.075	
033.780,-0.005	
033.790,0.025	
033.800,0.035	
033.810,0.130	
033.820,0.180	
033.830,0.095	
033.840,0.035	
033.850,-0.025	
033.860,-0.055	
033.870,-0.185	
033.880,-0.165	
033.890,-0.185	
033.900,-0.180	
033.910,-0.205	
033.920,-0.205	
033.930,0.195	
033.940,1.065	
033.950,1.645	
033.960,0.260	
033.970,-0.630	
033.980,-0.730	
033.990,-0.460	
034.000,-0.180	
034.010,-0.175	
034.020,-0.120	
034.030,-0.150	
034.040,-0.135	
034.050,-0.150	
034.060,-0.110	
034.070,-0.100	
034.080,-0.085	
034.090,-0.070	
034.100,-0.040	
034.110,-0.015	
034.120,0.025	
034.130,0.040	
034.140,0.070	
034.150,0.080	
034.160,0.125	
034.170,0.155	
034.180,0.195	
034.190,0.195	
034.200,0.220	
034.210,0.230	
034.220,0.235	
034.230,0.235	
034.240,0.205	
034.250,0.165	
034.260,0.135	
034.270,0.095	
034.280,0.065	
034.290,0.010	
034.300,0.000	
034.310,-0.020	
034.320,-0.005	
034.330,0.000	
034.340,-0.010	
034.350,-0.010	
034.360,-0.005	
034.370,-0.015	
034.380,-0.015	
034.390,0.000	
034.400,-0.035	
034.410,-0.030	
034.420,-0.025	
034.430,-0.045	
034.440,-0.050	
034.450,-0.070	
034.460,-0.065	
034.470,-0.065	
034.480,-0.085	
034.490,-0.085	
034.500,-0.090	
034.510,-0.080	
034.520,-0.065	
034.530,-0.060	
034.540,-0.075	
034.550,-0.080	
034.560,-0.100	
034.570,-0.085	
034.580,-0.105	
034.590,-0.085	
034.600,-0.095	
034.610,-0.075	
034.620,-0.115	
034.630,-0.075	
034.640,-0.085	
034.650,-0.095	
034.660,-0.045	
034.670,0.010	
034.680,0.035	
034.690,0.050	
034.700,0.170	
034.710,0.170	
034.720,0.065	
034.730,0.015	
034.740,-0.040	
034.750,-0.085	
034.760,-0.190	
034.770,-0.160	
034.780,-0.170	
034.790,-0.185	
034.800,-0.220	
034.810,-0.095	
034.820,0.405	
034.830,1.265	
034.840,1.580	
034.850,-0.050	
034.860,-0.805	
034.870,-0.600	
034.880,-0.340	
034.890,-0.125	
034.900,-0.170	
034.910,-0.145	
034.920,-0.140	
034.930,-0.115	
034.940,-0.115	
034.950,-0.105	
034.960,-0.080	
034.970,-0.070	
034.980,-0.035	
034.990,-0.020	
035.000,-0.005	
035.010,0.020	
035.020,0.050	
035.030,0.100	
035.040,0.105	
035.050,0.160	
035.060,0.180	
035.070,0.195	
035.080,0.235	
035.090,0.215	
035.100,0.235	
035.110,0.250	
035.120,0.235	
035.130,0.240	
035.140,0.175	
035.150,0.120	
035.160,0.095	
035.170,0.055	
035.180,0.045	
035.190,0.030	
035.200,0.000	
035.210,0.000	
035.220,-0.010	
035.230,-0.015	
035.240,-0.025	
035.250,0.010	
035.260,0.010	
035.270,0.010	
035.280,0.010	
035.290,-0.005	
035.300,0.005	
035.310,-0.030	
035.320,-0.045	
035.330,-0.060	
035.340,-0.055	
035.350,-0.045	
035.360,-0.060	
035.370,-0.055	
035.380,-0.050	
035.390,-0.065	
035.400,-0.080	
035.410,-0.090	
035.420,-0.080	
035.430,-0.075	
035.440,-0.085	
035.450,-0.095	
035.460,-0.080	
035.470,-0.090	
035.480,-0.095	
035.490,-0.105	
035.500,-0.090	
035.510,-0.115	
035.520,-0.065	
035.530,-0.050	
035.540,0.010	
035.550,0.020	
035.560,0.075	
035.570,0.180	
035.580,0.135	
035.590,0.045	
035.600,0.000	
035.610,-0.040	
035.620,-0.095	
035.630,-0.220	
035.640,-0.190	
035.650,-0.220	
035.660,-0.215	
035.670,-0.240	
035.680,-0.100	
035.690,0.450	
035.700,1.315	
035.710,1.475	
035.720,-0.140	
035.730,-0.865	
035.740,-0.640	
035.750,-0.355	
035.760,-0.190	
035.770,-0.170	
035.780,-0.150	
035.790,-0.165	
035.800,-0.125	
035.810,-0.130	
035.820,-0.105	
035.830,-0.115	
035.840,-0.075	
035.850,-0.050	
035.860,-0.025	
035.870,-0.020	
035.880,0.010	
035.890,0.035	
035.900,0.085	
035.910,0.135	
035.920,0.155	
035.930,0.160	
035.940,0.200	
035.950,0.210	
035.960,0.230	
035.970,0.235	
035.980,0.230	
035.990,0.225	
036.000,0.220	
036.010,0.200	
036.020,0.115	
036.030,0.060	
036.040,0.045	
036.050,0.010	
036.060,-0.020	
036.070,-0.010	
036.080,-0.010	
036.090,-0.015	
036.100,0.000	
036.110,-0.035	
036.120,0.000	
036.130,-0.015	
036.140,-0.005	
036.150,-0.025	
036.160,-0.025	
036.170,-0.035	
036.180,-0.060	
036.190,-0.065	
036.200,-0.035	
036.210,-0.070	
036.220,-0.070	
036.230,-0.080	
036.240,-0.060	
036.250,-0.085	
036.260,-0.050	
036.270,-0.055	
036.280,-0.070	
036.290,-0.110	
036.300,-0.080	
036.310,-0.085	
036.320,-0.100	
036.330,-0.085	
036.340,-0.100	
036.350,-0.105	
036.360,-0.085	
036.370,-0.050	
036.380,-0.005	
036.390,0.030	
036.400,0.040	
036.410,0.150	
036.420,0.175	
036.430,0.090	
036.440,0.055	
036.450,-0.035	
036.460,-0.070	
036.470,-0.175	
036.480,-0.145	
036.490,-0.230	
036.500,-0.200	
036.510,-0.200	
036.520,-0.205	
036.530,0.215	
036.540,1.075	
036.550,1.565	
036.560,0.150	
036.570,-0.705	
036.580,-0.695	
036.590,-0.470	
036.600,-0.200	
036.610,-0.175	
036.620,-0.150	
036.630,-0.165	
036.640,-0.165	
036.650,-0.140	
036.660,-0.125	
036.670,-0.085	
036.680,-0.085	
036.690,-0.085	
036.700,-0.045	
036.710,-0.020	
036.720,0.000	
036.730,0.020	
036.740,0.075	
036.750,0.100	
036.760,0.135	
036.770,0.165	
036.780,0.205	
036.790,0.195	
036.800,0.230	
036.810,0.225	
036.820,0.255	
036.830,0.245	
036.840,0.225	
036.850,0.170	
036.860,0.130	
036.870,0.075	
036.880,0.050	
036.890,0.005	
036.900,0.000	
036.910,-0.015	
036.920,-0.015	
036.930,-0.015	
036.940,-0.025	
036.950,-0.030	
036.960,-0.005	
036.970,0.000	
036.980,-0.020	
036.990,-0.035	
037.000,-0.035	
037.010,-0.025	
037.020,-0.050	
037.030,-0.055	
037.040,-0.055	
037.050,-0.100	
037.060,-0.090	
037.070,-0.055	
037.080,-0.110	
037.090,-0.080	
037.100,-0.085	
037.110,-0.090	
037.120,-0.090	
037.130,-0.075	
037.140,-0.110	
037.150,-0.080	
037.160,-0.125	
037.170,-0.090	
037.180,-0.100	
037.190,-0.105	
037.200,-0.060	
037.210,-0.005	
037.220,0.020	
037.230,0.025	
037.240,0.155	
037.250,0.175	
037.260,0.075	
037.270,0.010	
037.280,-0.020	
037.290,-0.090	
037.300,-0.190	
037.310,-0.190	
037.320,-0.205	
037.330,-0.180	
037.340,-0.195	
037.350,-0.170	
037.360,0.295	
037.370,1.180	
037.380,1.520	
037.390,0.010	
037.400,-0.745	
037.410,-0.725	
037.420,-0.450	
037.430,-0.205	
037.440,-0.160	
037.450,-0.115	
037.460,-0.175	
037.470,-0.125	
037.480,-0.125	
037.490,-0.090	
037.500,-0.090	
037.510,-0.065	
037.520,-0.065	
037.530,0.000	
037.540,0.000	
037.550,0.005	
037.560,0.015	
037.570,0.080	
037.580,0.110	
037.590,0.160	
037.600,0.145	
037.610,0.190	
037.620,0.190	
037.630,0.210	
037.640,0.220	
037.650,0.240	
037.660,0.215	
037.670,0.180	
037.680,0.180	
037.690,0.110	
037.700,0.075	
037.710,0.045	
037.720,0.010	
037.730,0.005	
037.740,0.000	
037.750,-0.005	
037.760,-0.005	
037.770,0.010	
037.780,0.010	
037.790,-0.015	
037.800,-0.015	
037.810,-0.010	
037.820,-0.005	
037.830,-0.025	
037.840,-0.025	
037.850,-0.045	
037.860,-0.030	
037.870,-0.065	
037.880,-0.065	
037.890,-0.060	
037.900,-0.050	
037.910,-0.060	
037.920,-0.060	
037.930,-0.070	
037.940,-0.060	
037.950,-0.050	
037.960,-0.085	
037.970,-0.085	
037.980,-0.070	
037.990,-0.080	
038.000,-0.085	
038.010,-0.100	
038.020,-0.075	
038.030,-0.045	
038.040,0.025	
038.050,0.040	
038.060,0.080	
038.070,0.175	
038.080,0.160	
038.090,0.060	
038.100,0.010	
038.110,-0.005	
038.120,-0.095	
038.130,-0.220	
038.140,-0.170	
038.150,-0.175	
038.160,-0.195	
038.170,-0.235	
038.180,-0.095	
038.190,0.470	
038.200,1.315	
038.210,1.425	
038.220,-0.115	
038.230,-0.805	
038.240,-0.625	
038.250,-0.350	
038.260,-0.160	
038.270,-0.165	
038.280,-0.140	
038.290,-0.150	
038.300,-0.135	
038.310,-0.135	
038.320,-0.095	
038.330,-0.080	
038.340,-0.075	
038.350,-0.055	
038.360,-0.010	
038.370,0.005	
038.380,0.015	
038.390,0.060	
038.400,0.090	
038.410,0.120	
038.420,0.150	
038.430,0.165	
038.440,0.205	
038.450,0.240	
038.460,0.230	
038.470,0.240	
038.480,0.260	
038.490,0.230	
038.500,0.205	
038.510,0.145	
038.520,0.095	
038.530,0.075	
038.540,0.035	
038.550,0.005	
038.560,0.015	
038.570,-0.010	
038.580,-0.030	
038.590,-0.025	
038.600,-0.005	
038.610,-0.005	
038.620,-0.015	
038.630,-0.005	
038.640,-0.010	
038.650,-0.030	
038.660,-0.025	
038.670,-0.025	
038.680,-0.045	
038.690,-0.035	
038.700,-0.085	
038.710,-0.065	
038.720,-0.070	
038.730,-0.070	
038.740,-0.055	
038.750,-0.090	
038.760,-0.090	
038.770,-0.085	
038.780,-0.070	
038.790,-0.080	
038.800,-0.085	
038.810,-0.080	
038.820,-0.090	
038.830,-0.060	
038.840,-0.060	
038.850,-0.090	
038.860,-0.065	
038.870,0.000	
038.880,0.050	
038.890,0.040	
038.900,0.125	
038.910,0.215	
038.920,0.155	
038.930,0.055	
038.940,-0.010	
038.950,-0.030	
038.960,-0.160	
038.970,-0.190	
038.980,-0.180	
038.990,-0.175	
039.000,-0.200	
039.010,-0.235	
039.020,0.095	
039.030,0.935	
039.040,1.590	
039.050,0.540	
039.060,-0.505	
039.070,-0.730	
039.080,-0.475	
039.090,-0.195	
039.100,-0.155	
039.110,-0.170	
039.120,-0.180	
039.130,-0.135	
039.140,-0.140	
039.150,-0.100	
039.160,-0.090	
039.170,-0.085	
039.180,-0.050	
039.190,-0.050	
039.200,-0.010	
039.210,0.010	
039.220,0.060	
039.230,0.040	
039.240,0.095	
039.250,0.155	
039.260,0.185	
039.270,0.205	
039.280,0.210	
039.290,0.265	
039.300,0.250	
039.310,0.265	
039.320,0.260	
039.330,0.240	
039.340,0.200	
039.350,0.155	
039.360,0.090	
039.370,0.070	
039.380,0.045	
039.390,-0.020	
039.400,-0.020	
039.410,0.000	
039.420,-0.010	
039.430,0.000	
039.440,-0.050	
039.450,0.005	
039.460,-0.030	
039.470,-0.030	
039.480,-0.015	
039.490,-0.020	
039.500,-0.020	
039.510,-0.055	
039.520,-0.075	
039.530,-0.050	
039.540,-0.040	
039.550,-0.075	
039.560,-0.080	
039.570,-0.085	
039.580,-0.060	
039.590,-0.105	
039.600,-0.120	
039.610,-0.085	
039.620,-0.075	
039.630,-0.110	
039.640,-0.095	
039.650,-0.095	
039.660,-0.075	
039.670,-0.065	
039.680,0.020	
039.690,0.050	
039.700,0.065	
039.710,0.190	
039.720,0.135	
039.730,0.060	
039.740,0.000	
039.750,-0.060	
039.760,-0.160	
039.770,-0.185	
039.780,-0.240	
039.790,-0.205	
039.800,-0.195	
039.810,-0.235	
039.820,0.075	
039.830,0.880	
039.840,1.415	
039.850,0.570	
039.860,-0.405	
039.870,-0.815	
039.880,-0.625	
039.890,-0.340	
039.900,-0.190	
039.910,-0.145	
039.920,-0.175	
039.930,-0.145	
039.940,-0.145	
039.950,-0.115	
039.960,-0.105	
039.970,-0.095	
039.980,-0.070	
039.990,-0.035	
040.000,-0.030	
040.010,0.020	
040.020,0.020	
040.030,0.060	
040.040,0.115	
040.050,0.140	
040.060,0.145	
040.070,0.195	
040.080,0.210	
040.090,0.220	
040.100,0.215	
040.110,0.235	
040.120,0.215	
040.130,0.215	
040.140,0.170	
040.150,0.125	
040.160,0.075	
040.170,0.030	
040.180,-0.015	
040.190,-0.005	
040.200,0.010	
040.210,-0.030	
040.220,-0.040	
040.230,-0.030	
040.240,-0.030	
040.250,-0.020	
040.260,-0.020	
040.270,-0.025	
040.280,-0.035	
040.290,-0.050	
040.300,-0.055	
040.310,-0.065	
040.320,-0.045	
040.330,-0.080	
040.340,-0.055	
040.350,-0.070	
040.360,-0.080	
040.370,-0.100	
040.380,-0.065	
040.390,-0.095	
040.400,-0.090	
040.410,-0.075	
040.420,-0.080	
040.430,-0.100	
040.440,-0.080	
040.450,-0.055	
040.460,0.000	
040.470,0.040	
040.480,0.055	
040.490,0.140	
040.500,0.170	
040.510,0.095	
040.520,0.045	
040.530,-0.010	
040.540,-0.050	
040.550,-0.185	
040.560,-0.185	
040.570,-0.215	
040.580,-0.170	
040.590,-0.210	
040.600,-0.205	
040.610,0.225	
040.620,1.225	
040.630,1.735	
040.640,0.130	
040.650,-0.715	
040.660,-0.730	
040.670,-0.435	
040.680,-0.170	
040.690,-0.180	
040.700,-0.135	
040.710,-0.130	
040.720,-0.130	
040.730,-0.130	
040.740,-0.100	
040.750,-0.110	
040.760,-0.070	
040.770,-0.060	
040.780,-0.010	
040.790,-0.005	
040.800,0.010	
040.810,0.050	
040.820,0.100	
040.830,0.105	
040.840,0.145	
040.850,0.185	
040.860,0.225	
040.870,0.235	
040.880,0.265	
040.890,0.250	
040.900,0.255	
040.910,0.245	
040.920,0.230	
040.930,0.165	
040.940,0.095	
040.950,0.060	
040.960,0.020	
040.970,0.000	
040.980,-0.015	
040.990,-0.040	
041.000,-0.045	
041.010,-0.020	
041.020,-0.020	
041.030,-0.035	
041.040,-0.025	
041.050,0.000	
041.060,-0.035	
041.070,-0.020	
041.080,-0.015	
041.090,-0.055	
041.100,-0.045	
041.110,-0.045	
041.120,-0.055	
041.130,-0.045	
041.140,-0.105	
041.150,-0.075	
041.160,-0.070	
041.170,-0.090	
041.180,-0.110	
041.190,-0.095	
041.200,-0.085	
041.210,-0.090	
041.220,-0.090	
041.230,-0.125	
041.240,-0.035	
041.250,0.035	
041.260,0.020	
041.270,0.055	
041.280,0.180	
041.290,0.150	
041.300,0.005	
041.310,-0.025	
041.320,-0.040	
041.330,-0.150	
041.340,-0.210	
041.350,-0.215	
041.360,-0.185	
041.370,-0.215	
041.380,-0.260	
041.390,0.005	
041.400,0.750	
041.410,1.470	
041.420,1.030	
041.430,-0.305	
041.440,-0.830	
041.450,-0.560	
041.460,-0.275	
041.470,-0.170	
041.480,-0.155	
041.490,-0.150	
041.500,-0.160	
041.510,-0.135	
041.520,-0.105	
041.530,-0.085	
041.540,-0.050	
041.550,-0.065	
041.560,-0.055	
041.570,-0.040	
041.580,0.025	
041.590,0.025	
041.600,0.055	
041.610,0.125	
041.620,0.130	
041.630,0.170	
041.640,0.230	
041.650,0.225	
041.660,0.215	
041.670,0.245	
041.680,0.275	
041.690,0.270	
041.700,0.230	
041.710,0.200	
041.720,0.145	
041.730,0.120	
041.740,0.075	
041.750,0.030	
041.760,-0.025	
041.770,-0.015	
041.780,0.000	
041.790,0.000	
041.800,-0.020	
041.810,-0.020	
041.820,-0.020	
041.830,-0.010	
041.840,0.000	
041.850,0.000	
041.860,-0.010	
041.870,-0.030	
041.880,-0.025	
041.890,-0.045	
041.900,-0.050	
041.910,-0.040	
041.920,-0.070	
041.930,-0.060	
041.940,-0.080	
041.950,-0.070	
041.960,-0.060	
041.970,-0.090	
041.980,-0.090	
041.990,-0.085	
042.000,-0.075	
042.010,-0.080	
042.020,-0.090	
042.030,-0.105	
042.040,-0.060	
042.050,-0.090	
042.060,-0.105	
042.070,-0.085	
042.080,-0.085	
042.090,-0.090	
042.100,-0.075	
042.110,-0.060	
042.120,0.025	
042.130,0.035	
042.140,0.025	
042.150,0.195	
042.160,0.145	
042.170,0.030	
042.180,-0.030	
042.190,-0.045	
042.200,-0.105	
042.210,-0.210	
042.220,-0.195	
042.230,-0.220	
042.240,-0.185	
042.250,-0.245	
042.260,-0.030	
042.270,0.605	
042.280,1.315	
042.290,1.190	
042.300,-0.175	
042.310,-0.840	
042.320,-0.665	
042.330,-0.355	
042.340,-0.175	
042.350,-0.175	
042.360,-0.150	
042.370,-0.125	
042.380,-0.140	
042.390,-0.135	
042.400,-0.090	
042.410,-0.075	
042.420,-0.075	
042.430,-0.040	
042.440,-0.030	
042.450,0.005	
042.460,0.020	
042.470,0.055	
042.480,0.065	
042.490,0.120	
042.500,0.145	
042.510,0.155	
042.520,0.200	
042.530,0.190	
042.540,0.200	
042.550,0.225	
042.560,0.215	
042.570,0.225	
042.580,0.205	
042.590,0.155	
042.600,0.120	
042.610,0.045	
042.620,0.020	
042.630,0.010	
042.640,0.010	
042.650,-0.010	
042.660,-0.025	
042.670,-0.020	
042.680,0.005	
042.690,-0.025	
042.700,-0.020	
042.710,-0.040	
042.720,-0.030	
042.730,-0.020	
042.740,-0.030	
042.750,-0.055	
042.760,-0.035	
042.770,-0.060	
042.780,-0.070	
042.790,-0.060	
042.800,-0.090	
042.810,-0.070	
042.820,-0.090	
042.830,-0.105	
042.840,-0.075	
042.850,-0.095	
042.860,-0.100	
042.870,-0.085	
042.880,-0.090	
042.890,-0.090	
042.900,-0.100	
042.910,-0.115	
042.920,-0.095	
042.930,-0.140	
042.940,-0.110	
042.950,-0.050	
042.960,0.010	
042.970,0.030	
042.980,0.050	
042.990,0.185	
043.000,0.150	
043.010,0.065	
043.020,-0.010	
043.030,-0.040	
043.040,-0.105	
043.050,-0.205	
043.060,-0.190	
043.070,-0.185	
043.080,-0.190	
043.090,-0.235	
043.100,-0.085	
043.110,0.460	
043.120,1.285	
043.130,1.435	
043.140,-0.090	
043.150,-0.775	
043.160,-0.650	
043.170,-0.395	
043.180,-0.160	
043.190,-0.180	
043.200,-0.145	
043.210,-0.135	
043.220,-0.105	
043.230,-0.105	
043.240,-0.090	
043.250,-0.105	
043.260,-0.060	
043.270,-0.045	
043.280,-0.015	
043.290,-0.005	
043.300,0.030	
043.310,0.055	
043.320,0.110	
043.330,0.110	
043.340,0.150	
043.350,0.170	
043.360,0.205	
043.370,0.230	
043.380,0.235	
043.390,0.245	
043.400,0.245	
043.410,0.215	
043.420,0.185	
043.430,0.170	
043.440,0.105	
043.450,0.050	
043.460,0.040	
043.470,0.015	
043.480,0.000	
043.490,-0.020	
043.500,-0.010	
043.510,-0.010	
